"longitude","latitude","category","name",,
"-76.94989 "," 38.8945","Theater","Senator Theater",,
"-76.96913 "," 38.89456","Park","Anacostia Park Section F",,
"-76.94413 "," 38.89511","Park","Fort Mahan Park",,
"-76.96048 "," 38.89587","Park","River Terrace Recreation Center",,
"-76.94667 "," 38.89761","Park","Woodson Junior Recreation Center",,
"-76.77253 "," 38.89761","district_of_columbia_Lei",,,
"-76.93463 "," 38.71095","district_of_columbia_Lei",,,
"-76.93357 "," 38.749","Park","Hyde Field",,
"-76.91024 "," 38.77623","Park","Pinewood Park",,
"-76.93302 "," 38.789","Park","Allentown Road Recreation Center",,
"-76.90663 "," 38.79317","Park","Camp Springs Recreation Center",,
"-76.92635 "," 38.80511","Park","Woodberry Forest Recreation Center",,
"-76.88573 "," 38.82435","Park","Douglas Patterson Park",,
"-76.8983 "," 38.82734","Park","Michael J Polley Neighborhood Park",,
"-76.88163 "," 38.83567","Park","South Forestville Park",,
"-76.9033 "," 38.83872","Park","Suitland Bog Park",,
"-76.85329 "," 38.844","Park","Westphalia Neighborhood Park",,
"-76.90219 "," 38.84539","Park","Berkshire Neighborhood Park",,
"-76.9159 "," 38.85615","Park","Suitland Park",,
"-76.93463 "," 38.85657","Park","Bradbury Heights Recreation Center",,
"-76.84468 "," 38.85734","Park","Little Washington Neighborhood Park",,
"-76.92552 "," 38.86039","Park","Dupont Heights Park",,
"-76.86885 "," 38.86817","Park","Walker Mill Regional Park",,
"-76.77253 "," 38.89889","district_of_columbia_Lei",,,
"-76.93463 "," 38.8715","district_of_columbia_Lei",,,
"-76.91441 "," 38.87511","Park","Brooks Road Recreation Center",,
"-76.92774 "," 38.87928","Park","Benning Park",,
"-76.92746 "," 38.88011","Park","Benning Park Rec Center",,
"-76.8788 "," 38.88252","Park","Millwood Recreation Center",,
"-76.79468 "," 38.88872","Park","Robert M Watkins Regional State Park",,
"-76.92238 "," 38.88944","Park","East Capitol Community Center",,
"-76.83468 "," 38.89011","Park","Largo-Northampton Urban Center",,
"-76.92188 "," 38.89026","Park","Evans Recreation Center",,
"-76.91385 "," 38.89067","Park","Capitol View Plaza",,
"-76.91246 "," 38.89122","Park","Watts Branch Playground",,
"-76.91219 "," 38.89178","Park","Watts Branch Recreation Center",,
"-76.91229 "," 38.8918","Park","Marvin Gaye Recreation Center",,
"-76.93092 "," 38.89281","Park","Kelly Miller Recreation Center",,
"-76.93095 "," 38.89365","Park","Kelly Miller Pool",,
"-76.92219 "," 38.89595","Park","Woodson Senior Recreation Center",,
"-76.92746 "," 38.89761","Park","Watts Branch Parkway",,
"-76.77253 "," 39.11521","district_of_columbia_Lei",,,
"-77.04441 "," 38.899","district_of_columbia_Lei",,,
"-77.01497 "," 38.93228","district_of_columbia_Lei",,,
"-77.04441 "," 38.899","district_of_columbia_Lei",,,
"-77.03663 "," 38.91692","district_of_columbia_Lei",,,
"-77.04441 "," 38.899","district_of_columbia_Lei",,,
"-77.04358 "," 38.91178","Park","Rear Admiral Samuel Francis Dupont Memorial",,
"-77.04344 "," 38.90964","Park","Dupont Circle Fountain",,
"-77.04318 "," 38.9044","Attraction","Passport Office",,
"-77.04247 "," 38.89983","Park","Edward R Murrow Park",,
"-77.0415 "," 38.90586","Park","Henry Wadsworth Longfellow Statue",,
"-77.04056 "," 38.90572","Park","Civil War Nurses Memorial",,
"-77.04024 "," 38.90844","Park","Egg Head Row",,
"-77.04019 "," 38.9058","Park","Nuns of the Battlefield Monument",,
"-77.03997 "," 38.91011","Theater","New Playwrights Theatre",,
"-77.03876 "," 38.91433","Park","S Street Dog Park",,
"-77.03838 "," 38.91514","Park","T Street Park",,
"-77.03772 "," 38.89916","Park","Lafayette Statue",,
"-77.03769 "," 38.899","Park","Comte de Rochambeau Monument",,
"-77.03747 "," 38.91039","Park","Stead Playground",,
"-77.03747 "," 38.91039","Park","Stead Recreation Center",,
"-77.01497 "," 38.91551","district_of_columbia_Lei",,,
"-77.03663 "," 38.899","district_of_columbia_Lei",,,
"-77.03654 "," 38.8995","Park","President Andrew Jackson Memorial",,
"-77.03608 "," 38.89928","Park","Lafayette Square",,
"-77.03552 "," 38.90733","Park","Hahnemann Memorial",,
"-77.03469 "," 38.90706","Park","Samuel D Gross Memorial",,
"-77.03145 "," 38.90984","Theater","Studio Theater",,
"-77.02831 "," 38.90003","Attraction","AAAS / Science",,
"-77.02645 "," 38.90401","Park","Samuel Gompers Memorial",,
"-77.02524 "," 38.91178","Park","Cardoza Playground",,
"-77.02451 "," 38.9028","Theater","Mount Vernon Theater",,
"-77.02409 "," 38.9109","Park","Carter G Woodson Home National Historic Site",,
"-77.02191 "," 38.90289","Park","J O Wilson Recreation Center",,
"-77.02136 "," 38.91206","Park","Shaw Recreation Center",,
"-77.02095 "," 38.89905","Cinema","Regal",,
"-77.01774 "," 38.90928","Park","Bundy Playground",,
"-77.01719 "," 38.904","Park","Takoma Playground",,
"-77.01497 "," 38.93216","district_of_columbia_Lei",,,
"-77.04441 "," 38.9152","district_of_columbia_Lei",,,
"-77.04413 "," 38.92011","Theater","Gala Hispanic Theater",,
"-77.04413 "," 38.92039","Park","Kalorama Park",,
"-77.04136 "," 38.91928","Park","Happy Hollow Playground",,
"-77.0408 "," 38.91956","Park","Marie H Reed Recreation Center",,
"-77.03691 "," 38.9265","Park","Rabaut Park",,
"-77.03573 "," 38.9207","Park","Joan of Arc Memorial",,
"-77.03552 "," 38.91928","Park","Noyes Armillary Sphere",,
"-77.03524 "," 38.92122","Park","Meridian Hill Park",,
"-77.03509 "," 38.9252","Park","Columbia Heights Recreation Center",,
"-77.03497 "," 38.91965","Park","James Buchanan Memorial",,
"-77.03157 "," 38.9152","Theater","Source",,
"-77.03029 "," 38.918","Park","Harrison Recreation Center",,
"-77.02997 "," 38.91789","Park","Harrison Playground",,
"-77.02897 "," 38.91725","Theater","Lincoln Theatre",,
"-77.02636 "," 38.92067","Park","Garfield Terrrace Senior Citizens Center",,
"-77.02596 "," 38.91654","Park","African American Civil War Memorial",,
"-77.01497 "," 38.9319","district_of_columbia_Lei",,,
"-77.02352 "," 38.9152","district_of_columbia_Lei",,,
"-77.02274 "," 38.92817","Park","Bruce-Monroe Recreation Center",,
"-77.02176 "," 38.91632","Park","Schutzen Park (historical)",,
"-77.02163 "," 38.92345","Park","Julia Ward Howe Memorial",,
"-77.02163 "," 38.92345","Picnic spot","Julia Ward Howe Memorial",,
"-77.02163 "," 38.92094","Park","Smiths Park (historical)",,
"-77.02136 "," 38.92567","Park","John F Kennedy Recreation Center",,
"-77.02136 "," 38.91678","Park","Seventh Street Park",,
"-77.0211 "," 38.92417","Theater","Ira Aldridge Theatre",,
"-77.0211 "," 38.92444","Theater","Cramton Auditorium",,
"-77.0211 "," 38.92556","Park","William H Greene Stadium",,
"-77.0208 "," 38.91539","Theater","Howard Theater",,
"-77.02024 "," 38.91733","Park","Clark Griffith Stadium (historical)",,
"-77.01997 "," 38.91761","Park","ALBB Park (historical)",,
"-77.01858 "," 38.91983","Park","Howard University Park (historical)",,
"-77.01663 "," 38.92011","Park","K C Lewis Recreation Center",,
"-77.01608 "," 38.92011","Park","Howard Playground",,
"-77.01497 "," 39.11467","district_of_columbia_Lei",,,
"-77.04441 "," 38.93013","district_of_columbia_Lei",,,
"-77.01497 "," 38.95317","district_of_columbia_Lei",,,
"-77.04441 "," 38.93013","district_of_columbia_Lei",,,
"-77.03246 "," 38.93023","Fountain",,,
"-77.03248 "," 38.93057","Theater","Tivoli Theatre",,
"-77.03243 "," 38.93092","Theater","Gala Hispanic Theatre",,
"-77.03997 "," 38.93456","Park","Bancroft Playground",,
"-77.02155 "," 38.93517","Park","Parkview Playground",,
"-77.0258 "," 38.93567","Park","Raymond Recreation Center",,
"-77.04136 "," 38.9365","Park","Piney Branch Park",,
"-77.02608 "," 38.93678","Park","Raymond Playground",,
"-77.03247 "," 38.94067","Park","Twin Oaks Playground",,
"-77.03274 "," 38.94094","Park","Twin Oaks Garden Recreation Center",,
"-77.02413 "," 38.94122","Park","Petworth Playground",,
"-77.03219 "," 38.94344","Park","Upshur Recreation Center",,
"-77.03169 "," 38.9442","Park","Upshur Pool",,
"-77.04163 "," 38.95094","Park","Family Tree of Hope Sculpture",,
"-77.03136 "," 38.95261","Park","Hamilton Street Playground",,
"-77.01497 "," 38.98589","district_of_columbia_Lei",,,
"-77.04441 "," 38.95483","district_of_columbia_Lei",,,
"-77.03691 "," 38.95567","Park","Brightwood Recreation Area",,
"-77.02756 "," 38.95866","Park","Emery Recreation Center",,
"-77.01663 "," 38.96817","Park","Coolidge Recreation Center",,
"-77.01809 "," 38.9689","Park","Takoma Aquatic Facility",,
"-77.01663 "," 38.97011","Park","Takoma Recreation Center",,
"-77.02684 "," 38.97079","Park","150th Ohio National Guard Monument",,
"-77.02684 "," 38.97085","Park","122nd New York Volunteer Mounment",,
"-77.02683 "," 38.97089","Park","25th New York Volunteer Cavelry Monument",,
"-77.02683 "," 38.97093","Park","98th Pennsylvania Volunteer Monument",,
"-77.0308 "," 38.97094","Park","Fort Stevens Recreation Center",,
"-77.03052 "," 38.97094","Park","Stevens Playground",,
"-77.04149 "," 38.97135","Picnic spot",,,
"-77.04008 "," 38.97349","Picnic spot",,,
"-77.02969 "," 38.97455","Park","Penguin Fountain",,
"-77.02274 "," 38.97539","Park","Takoma Elementary Recreation Center",,
"-77.04045 "," 38.97614","Picnic spot",,,
"-77.01497 "," 39.11438","district_of_columbia_Lei",,,
"-77.04441 "," 38.98464","district_of_columbia_Lei",,,
"-77.03512 "," 38.98464","Park","Shepherd Recreation Center",,
"-77.02386 "," 38.98511","Park","Jessup Blair Park",,
"-77.02626 "," 38.98703","Theater","Montgomery College Performing Arts Center",,
"-77.02406 "," 38.98861","Park","Fenton Street Park",,
"-77.03608 "," 38.989","Park","Major Walter Reed Memorial",,
"-77.03997 "," 38.98928","Park","Montgomery Blair Portal",,
"-77.04441 "," 38.99039","Park","Beach Parkway",,
"-77.03493 "," 38.99344","Playground",,,
"-77.03554 "," 38.99391","Picnic spot",,,
"-77.02669 "," 38.99597","Fountain",,,
"-77.02756 "," 38.99657","Theater","AFI Silver Theatre and Cultural Center",,
"-77.02531 "," 38.99663","Cinema","Regal Majestic 20",,
"-77.03108 "," 38.99916","Park","Royce Hanson Park",,
"-77.03275 "," 38.99921","Park","Woodside Park",,
"-77.03037 "," 39.00089","Playground",,,
"-77.04441 "," 39.00094","Park","Rock Creek Stream Valley Park",,
"-77.01497 "," 39.11614","district_of_columbia_Lei",,,
"-77.04441 "," 39.00094","district_of_columbia_Lei",,,
"-77.02532 "," 39.01011","Playground",,,
"-77.02858 "," 39.01178","Park","Sligo Creek Park",,
"-77.03384 "," 39.01814","Playground",,,
"-77.02989 "," 39.03453","Playground",,,
"-77.02691 "," 39.03511","Park","Breewood Park",,
"-77.02997 "," 39.0415","Park","Kemp Mill Park",,
"-77.04314 "," 39.05192","Attraction",,,
"-77.04316 "," 39.05227","Attraction",,,
"-77.03191 "," 39.05344","Park","Wheaton Regional Park",,
"-77.03691 "," 39.05872","Park","Brookside Botanical Gardens",,
"-77.01691 "," 39.07733","Park","Sherwood Forest Park",,
"-77.04413 "," 39.07844","Park","Middle Brook Park",,
"-77.04136 "," 39.08566","Park","Layhill Village Park",,
"-77.03802 "," 39.1015","Park","Layhill Park",,
"-77.01913 "," 39.10289","Park","Stonegate Park",,
"-77.03997 "," 39.11594","Park","Norwood Park",,
"-76.77253 "," 39.11594","district_of_columbia_Lei",,,
"-77.01497 "," 38.899","district_of_columbia_Lei",,,
"-76.97774 "," 38.92716","district_of_columbia_Lei",,,
"-77.01497 "," 38.899","district_of_columbia_Lei",,,
"-77.01497 "," 38.90122","Park","Seaton Playground",,
"-77.01469 "," 38.9085","Park","Dunbar Aquatic Facility",,
"-77.01274 "," 38.9065","Park","New York Avenue/Dunbar Recreation Center",,
"-77.01247 "," 38.904","Park","Terrell Recreation Center",,
"-77.01247 "," 38.9065","Park","New York Avenue Playground",,
"-77.01052 "," 38.92428","Park","McMillan Park (historical)",,
"-77.01052 "," 38.90372","Park","Greek Vases Sculpture",,
"-77.01029 "," 38.90985","Playground","Associates for Renewal in Education playground",,
"-77.00789 "," 38.914","Park","Harry Thomas Senior Recreation Center",,
"-77.00719 "," 38.91428","Park","Langley Recreation Center",,
"-77.00663 "," 38.91289","Park","Eckington Recreation Center",,
"-77.002 "," 38.92477","Park","Edgewood Recreation Center",,
"-77.0008 "," 38.91844","Park","LeDroit Senior Center",,
"-77.00052 "," 38.90789","Park","Wheatley Recreation Center",,
"-76.99858 "," 38.89956","Park","Hine Recreation Center",,
"-76.99696 "," 38.89993","Attraction","FreshFarm Market",,
"-76.97774 "," 38.92553","district_of_columbia_Lei",,,
"-76.99669 "," 38.899","district_of_columbia_Lei",,,
"-76.9958 "," 38.899","Park","Ludlow/Taylor Recreation Center",,
"-76.99459 "," 38.90043","Attraction","City Gallery",,
"-76.99332 "," 38.90556","Park","Bison Sculpture",,
"-76.9933 "," 38.91011","Park","Brentwood Park",,
"-76.99328 "," 38.90515","Theater","Elstad Auditorium",,
"-76.99316 "," 38.90771","Park","Contrapposto Sculpture",,
"-76.98879 "," 38.9037","Park","Joseph Cole Recreation Center",,
"-76.9883 "," 38.90372","Park","Wheatley Playground",,
"-76.98739 "," 38.90001","Theater","Atlas Performing Arts Center",,
"-76.98719 "," 38.91956","Park","Brentwood Recreation Center",,
"-76.98645 "," 38.90036","Attraction","Gallery O/H",,
"-76.98274 "," 38.92039","Park","Brentwood Village Playground",,
"-76.9826 "," 38.90636","Park","Trinidad Recreation Center",,
"-76.98206 "," 38.90697","Park","Trinidad Playground",,
"-76.9783 "," 38.91789","Park","Montana Terrace Recreation Center",,
"-76.97774 "," 39.11501","district_of_columbia_Lei",,,
"-77.01497 "," 38.92483","district_of_columbia_Lei",,,
"-76.99163 "," 38.92483","Park","Noyes Playground",,
"-76.99135 "," 38.92511","Park","Noyes Recreation Center",,
"-76.98663 "," 38.93289","Park","Saint Jerome the Priest Statue",,
"-76.98802 "," 38.93539","Park","Fort Bunker Hill",,
"-76.98774 "," 38.93539","Park","Fort Bunker Hill Park",,
"-76.99251 "," 38.93785","Park","Turkey Thicket Recreation Center",,
"-77.01136 "," 38.94178","Park","President Lincoln and Soldiers' Home National Monument",,
"-76.9808 "," 38.94233","Park","Neighborhood Park",,
"-77.01024 "," 38.94761","Park","Adams Memorial",,
"-77.00441 "," 38.94872","Park","Fort Totten Park",,
"-76.98719 "," 38.95067","Park","North Michigan Park Recreation Center",,
"-77.01497 "," 38.95372","Park","Rudolph Playground",,
"-77.01358 "," 38.95372","Park","Rudolph Recreation Center",,
"-76.99663 "," 38.954","Park","Backus Recreation Center",,
"-77.01452 "," 38.95423","Playground",,,
"-77.00524 "," 38.95511","Park","Keene Recreation Center",,
"-76.97774 "," 39.11639","district_of_columbia_Lei",,,
"-77.01497 "," 38.95928","district_of_columbia_Lei",,,
"-77.01413 "," 38.95983","Park","Fort Slocum Park",,
"-77.00052 "," 38.95983","Park","Riggs-LaSalle Playground",,
"-76.99913 "," 38.96067","Park","Riggs LaSalle Recreation Center",,
"-77.01358 "," 38.96289","Park","Rabaut Recreation Center",,
"-77.0083 "," 38.96761","Park","Lamond Recreation Center",,
"-77.00774 "," 38.96789","Park","Lamond Playground",,
"-77.00524 "," 38.97317","Park","Spring Park",,
"-76.99941 "," 38.97511","Park","Colby Park",,
"-77.01163 "," 38.99039","Park","Sligo Park",,
"-76.98747 "," 39.00067","Park","Quebec Terrace Park",,
"-76.99774 "," 39.00178","Park","Long Branch Park",,
"-76.99191 "," 39.014","Park","Northwest Branch Park",,
"-77.00047 "," 39.04681","Attraction","Rachel Carson House",,
"-76.9858 "," 39.05594","Park","Martin Luther King Recreational Park",,
"-77.00386 "," 39.06289","Park","Meadowood Park",,
"-77.01469 "," 39.07557","Playground",,,
"-76.77253 "," 39.11653","district_of_columbia_Lei",,,
"-76.97774 "," 38.899","district_of_columbia_Lei",,,
"-76.94163 "," 38.93996","district_of_columbia_Lei",,,
"-76.97774 "," 38.899","district_of_columbia_Lei",,,
"-76.97635 "," 38.92067","Park","Loomis Park",,
"-76.97635 "," 38.92567","Park","Langdon Park Recreation Center",,
"-76.97524 "," 38.9265","Park","Langdon Park",,
"-76.97369 "," 38.927","Park","Langdon Pool",,
"-76.97163 "," 38.92594","Park","Green Valley Senior Citizens Center",,
"-76.97163 "," 38.91233","Park","Arboretum Recreation Center",,
"-76.9708 "," 38.89983","Park","Spingarn-Langston Recreation Center",,
"-76.9697 "," 38.90279","Park","Langston Playground",,
"-76.96893 "," 38.91239","Garden","Bonsai Garden",,
"-76.96608 "," 38.91039","Park","National Arboretum",,
"-76.96469 "," 38.92817","Park","Fort Lincoln Recreation Center",,
"-76.96108 "," 38.9215","Park","Dakota Playground",,
"-76.95524 "," 38.90011","Park","Parkside Playground",,
"-76.95524 "," 38.90345","Park","Anacostia Park Section G",,
"-76.9433 "," 38.90733","Park","Kenilworth-Parkside Recreation Center",,
"-76.77253 "," 38.93805","district_of_columbia_Lei",,,
"-76.94163 "," 38.899","district_of_columbia_Lei",,,
"-76.9334 "," 38.9071","Park","Roper Recreation Center",,
"-76.93191 "," 38.90817","Park","Deanwood Recreation Center",,
"-76.91996 "," 38.92594","Park","Cheverly Local Park",,
"-76.9183 "," 38.91289","Park","North Englewood Playground",,
"-76.90607 "," 38.924","Park","Cheverly Community Park",,
"-76.89885 "," 38.9015","Park","Seat Pleasant Recreation Center",,
"-76.88135 "," 38.9215","Park","Kentland Park",,
"-76.87191 "," 38.919","Park","Barlowe Road Park",,
"-76.85663 "," 38.92456","Park","H P Johnson Park",,
"-76.8558 "," 38.90872","Park","Hill Road Recreation Center",,
"-76.8558 "," 38.909","Park","Hill Road Park",,
"-76.84756 "," 38.901","Cinema","Majic Johnson Theaters",,
"-76.83024 "," 38.9065","Park","Largo-Lottsford Community Park",,
"-76.82746 "," 38.93539","Park","Kagle Tract Recreation Center",,
"-76.79496 "," 38.90872","Park","Enterprise East Recreation Center",,
"-76.77253 "," 38.90603","Attraction","Six Flags America Amusement Park",,
"-76.77253 "," 39.11595","district_of_columbia_Lei",,,
"-76.97774 "," 38.93956","district_of_columbia_Lei",,,
"-76.97191 "," 38.99289","Park","Adelphi Mill Recreation Center",,
"-76.97052 "," 38.93956","Park","Barnard Hill Park",,
"-76.96524 "," 38.98344","Park","Lane Manor Recreation Center",,
"-76.96497 "," 38.94789","Park","Mount Rainier Neighborhood Park",,
"-76.96247 "," 38.9415","Park","Mount Rainier Historic District",,
"-76.9608 "," 38.984","Park","University Hills Recreation Center",,
"-76.95247 "," 39.02955","Park","Powder Mill Community Park",,
"-76.9512 "," 38.95103","Park","Magruder Park",,
"-76.95049 "," 38.99093","Theater",,,
"-76.94635 "," 38.99039","Park","Byrd Stadium",,
"-76.94052 "," 38.95372","Park","Hyattsville Historic District",,
"-76.93836 "," 39.01721","Playground",,,
"-76.93524 "," 39.014","Park","Cherry Hill Road Recreation Center",,
"-76.9333 "," 39.00428","Park","Paint Branch Park",,
"-76.93091 "," 38.97385","Park","Calvert Park",,
"-76.92941 "," 38.95178","Park","Anacostia River Park",,
"-76.77253 "," 39.11562","district_of_columbia_Lei",,,
"-76.92413 "," 38.93956","district_of_columbia_Lei",,,
"-76.92385 "," 38.96594","Park","Riverdale Recreation Center",,
"-76.9183 "," 38.98733","Park","Indian Creek Park",,
"-76.91108 "," 39.01289","Park","Hollywood Recreation Center",,
"-76.89503 "," 38.99312","Playground",,,
"-76.89474 "," 38.99413","Playground",,,
"-76.89471 "," 38.99398","Picnic spot",,,
"-76.89469 "," 38.95344","Park","Glenridge Recreation Center",,
"-76.89285 "," 38.98395","Park","Greenbelt Park",,
